Akron,41.0638893,-81.4856989,12,2001,1890
Akron,41.0638893,-81.4856989,12,2002,1916
Akron,41.0638893,-81.4856989,12,2003,2100
Akron,41.0638893,-81.4856989,12,2004,2239
Akron,41.0638893,-81.4856989,12,2005,2490
Akron,41.0638893,-81.4856989,12,2006,2672
Akron,41.0638893,-81.4856989,12,2007,2714
Akron,41.0638893,-81.4856989,12,2008,2680
Akron,41.0638893,-81.4856989,12,2009,2237
Akron,41.0638893,-81.4856989,12,2010,2439
Akron,41.0638893,-81.4856989,12,2011,2361
Akron,41.0638893,-81.4856989,12,2012,2530
Akron,41.0638893,-81.4856989,12,2013,2592
Akron,41.0638893,-81.4856989,13,2001,3604
Akron,41.0638893,-81.4856989,13,2002,3634
Akron,41.0638893,-81.4856989,13,2003,3644
Akron,41.0638893,-81.4856989,13,2004,3619
Akron,41.0638893,-81.4856989,13,2005,3604
Akron,41.0638893,-81.4856989,13,2006,3484
Akron,41.0638893,-81.4856989,13,2007,3469
Akron,41.0638893,-81.4856989,13,2008,3546
Akron,41.0638893,-81.4856989,13,2009,3540
Akron,41.0638893,-81.4856989,13,2010,3474
Akron,41.0638893,-81.4856989,13,2011,3553
Akron,41.0638893,-81.4856989,13,2012,3459
Akron,41.0638893,-81.4856989,13,2013,3424
Akron,41.0638893,-81.4856989,14,2001,26586
Akron,41.0638893,-81.4856989,14,2002,27509
Akron,41.0638893,-81.4856989,14,2003,28243
Akron,41.0638893,-81.4856989,14,2004,29223
Akron,41.0638893,-81.4856989,14,2005,29955
Akron,41.0638893,-81.4856989,14,2006,29868
Akron,41.0638893,-81.4856989,14,2007,29888
Akron,41.0638893,-81.4856989,14,2008,29738
Akron,41.0638893,-81.4856989,14,2009,27882
Akron,41.0638893,-81.4856989,14,2010,28941
Akron,41.0638893,-81.4856989,14,2011,28483
Akron,41.0638893,-81.4856989,14,2012,29293
Akron,41.0638893,-81.4856989,14,2013,29432
Akron,41.0638893,-81.4856989,15,2001,135
Akron,41.0638893,-81.4856989,15,2002,163
Akron,41.0638893,-81.4856989,15,2003,149
Akron,41.0638893,-81.4856989,15,2004,181
Akron,41.0638893,-81.4856989,15,2005,165
Akron,41.0638893,-81.4856989,15,2006,164
Akron,41.0638893,-81.4856989,15,2007,189
Akron,41.0638893,-81.4856989,15,2008,142
Akron,41.0638893,-81.4856989,15,2009,150
Akron,41.0638893,-81.4856989,15,2010,128
Akron,41.0638893,-81.4856989,15,2011,133
Akron,41.0638893,-81.4856989,15,2012,94
Akron,41.0638893,-81.4856989,15,2013,113
Albany,31.5785074,-84.155741,0,2001,0
Albany,31.5785074,-84.155741,0,2002,0
Albany,31.5785074,-84.155741,0,2003,0
Albany,31.5785074,-84.155741,0,2004,0
Albany,31.5785074,-84.155741,0,2005,0
